Trip Duration,Start Time,Stop Time,Start Station ID,Start Station Name,Start Station Latitude,Start Station Longitude,End Station ID,End Station Name,End Station Latitude,End Station Longitude,Bike ID,User Type,Birth Year,Gender,Month,Trip Week
295,2020-04-01 14:45:23.530,2020-04-01 14:50:18.792,3211,Newark Ave,40.72152515,-74.046304543,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,42289,Subscriber,1973,2,April,Wednesday
308,2020-04-01 14:46:12.671,2020-04-01 14:51:20.859,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3203,Hamilton Park,40.727595965999996,-74.044247311,42204,Subscriber,1989,1,April,Wednesday
574,2020-04-01 14:47:56.028,2020-04-01 14:57:30.937,3639,Harborside,40.71925170000001,-74.034234,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,42635,Subscriber,1987,1,April,Wednesday
428,2020-04-01 14:47:59.346,2020-04-01 14:55:08.091,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,42566,Subscriber,1952,1,April,Wednesday
546,2020-04-01 14:48:19.089,2020-04-01 14:57:25.222,3639,Harborside,40.71925170000001,-74.034234,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,42380,Subscriber,1988,2,April,Wednesday
521,2020-04-01 14:50:01.757,2020-04-01 14:58:42.888,3268,Lafayette Park,40.71346382669195,-74.06285852193831,3209,Brunswick St,40.7241765,-74.05065640000001,42491,Customer,1969,0,April,Wednesday
386,2020-04-01 14:56:38.735,2020-04-01 15:03:05.220,3202,Newport PATH,40.7272235,-74.03375890000001,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42502,Subscriber,1973,1,April,Wednesday
2005,2020-04-01 15:01:34.627,2020-04-01 15:35:00.359,3677,Glenwood Ave,40.72755146730012,-74.07106071710588,3193,Lincoln Park,40.7246050998869,-74.07840594649316,42497,Subscriber,1959,1,April,Wednesday
624,2020-04-01 15:02:35.634,2020-04-01 15:13:00.256,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,3194,McGinley Square,40.7253399253558,-74.06762212514876,42289,Subscriber,1986,2,April,Wednesday
952,2020-04-01 15:07:22.800,2020-04-01 15:23:15.075,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3206,Hilltop,40.7311689,-74.0575736,42123,Subscriber,1982,1,April,Wednesday
375,2020-04-01 15:19:36.676,2020-04-01 15:25:52.199,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3639,Harborside,40.71925170000001,-74.034234,42380,Subscriber,1988,2,April,Wednesday
350,2020-04-01 15:20:03.653,2020-04-01 15:25:53.785,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3639,Harborside,40.71925170000001,-74.034234,42385,Subscriber,1987,1,April,Wednesday
549,2020-04-01 15:22:58.862,2020-04-01 15:32:08.319,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131606,3207,Oakland Ave,40.7376037,-74.05247829999999,42531,Subscriber,1982,1,April,Wednesday
101,2020-04-01 15:25:31.803,2020-04-01 15:27:12.825,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3211,Newark Ave,40.72152515,-74.046304543,27808,Subscriber,1993,1,April,Wednesday
377,2020-04-01 15:33:10.594,2020-04-01 15:39:27.926,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42328,Subscriber,1985,1,April,Wednesday
288,2020-04-01 15:39:22.747,2020-04-01 15:44:11.337,3203,Hamilton Park,40.727595965999996,-74.044247311,3273,Manila & 1st,40.72165072487999,-74.04288411140442,42204,Subscriber,1989,1,April,Wednesday
358,2020-04-01 15:41:11.229,2020-04-01 15:47:09.355,3481,York St,40.71649,-74.04105,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42611,Subscriber,1962,1,April,Wednesday
1991,2020-04-01 15:41:18.693,2020-04-01 16:14:30.328,3185,City Hall,40.717732500000004,-74.04384499999999,3185,City Hall,40.717732500000004,-74.04384499999999,42237,Subscriber,1956,1,April,Wednesday
616,2020-04-01 15:41:47.460,2020-04-01 15:52:03.815,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3203,Hamilton Park,40.727595965999996,-74.044247311,42605,Subscriber,1968,1,April,Wednesday
1548,2020-04-01 15:42:40.043,2020-04-01 16:08:28.135,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3205,JC Medical Center,40.71653978099194,-74.0496379137039,42280,Subscriber,1994,1,April,Wednesday
418,2020-04-01 15:45:42.026,2020-04-01 15:52:40.385,3212,Christ Hospital,40.734785818,-74.050443636,3279,Dixon Mills,40.72163014263835,-74.04996782541275,42130,Subscriber,1989,2,April,Wednesday
334,2020-04-01 15:48:50.344,2020-04-01 15:54:24.653,3202,Newport PATH,40.7272235,-74.03375890000001,3267,Morris Canal,40.7124188237569,-74.03852552175522,42483,Subscriber,1989,1,April,Wednesday
1842,2020-04-01 16:00:18.722,2020-04-01 16:31:01.506,3481,York St,40.71649,-74.04105,3267,Morris Canal,40.7124188237569,-74.03852552175522,42552,Subscriber,1957,1,April,Wednesday
1850,2020-04-01 16:00:19.932,2020-04-01 16:31:10.180,3481,York St,40.71649,-74.04105,3267,Morris Canal,40.7124188237569,-74.03852552175522,42512,Subscriber,1956,1,April,Wednesday
377,2020-04-01 16:02:08.190,2020-04-01 16:08:26.136,3679,Bergen Ave,40.72210378668603,-74.07145500183104,3195,Sip Ave,40.73089709786179,-74.06391263008119,15363,Customer,1999,1,April,Wednesday
504,2020-04-01 16:03:10.370,2020-04-01 16:11:35.280,3679,Bergen Ave,40.72210378668603,-74.07145500183104,3193,Lincoln Park,40.7246050998869,-74.07840594649316,42550,Subscriber,1984,1,April,Wednesday
2554,2020-04-01 16:10:32.882,2020-04-01 16:53:07.182,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,42635,Customer,1962,2,April,Wednesday
188,2020-04-01 16:12:58.791,2020-04-01 16:16:07.390,3195,Sip Ave,40.73089709786179,-74.06391263008119,3194,McGinley Square,40.7253399253558,-74.06762212514876,42145,Subscriber,1995,2,April,Wednesday
2535,2020-04-01 16:13:49.952,2020-04-01 16:56:05.415,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,42121,Subscriber,1987,1,April,Wednesday
86,2020-04-01 16:14:17.270,2020-04-01 16:15:43.966,3639,Harborside,40.71925170000001,-74.034234,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42586,Subscriber,1984,1,April,Wednesday
2312,2020-04-01 16:18:28.495,2020-04-01 16:57:01.354,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,3205,JC Medical Center,40.71653978099194,-74.0496379137039,42566,Customer,1994,2,April,Wednesday
2293,2020-04-01 16:18:40.541,2020-04-01 16:56:54.191,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,3205,JC Medical Center,40.71653978099194,-74.0496379137039,42126,Customer,1994,1,April,Wednesday
328,2020-04-01 16:19:19.246,2020-04-01 16:24:47.873,3187,Warren St,40.721123600000006,-74.03805095,3267,Morris Canal,40.7124188237569,-74.03852552175522,42278,Subscriber,1961,2,April,Wednesday
215,2020-04-01 16:22:06.882,2020-04-01 16:25:42.372,3195,Sip Ave,40.73089709786179,-74.06391263008119,3206,Hilltop,40.7311689,-74.0575736,27603,Subscriber,1990,1,April,Wednesday
1925,2020-04-01 16:22:47.752,2020-04-01 16:54:53.227,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,42446,Customer,1997,2,April,Wednesday
314,2020-04-01 16:23:03.495,2020-04-01 16:28:18.021,3195,Sip Ave,40.73089709786179,-74.06391263008119,3679,Bergen Ave,40.72210378668603,-74.07145500183104,42529,Subscriber,1991,2,April,Wednesday
1817,2020-04-01 16:24:04.827,2020-04-01 16:54:22.392,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3192,Liberty Light Rail,40.711242299999995,-74.0557013,39059,Customer,1993,1,April,Wednesday
925,2020-04-01 16:26:48.400,2020-04-01 16:42:14.340,3681,Grand St,40.71517767732029,-74.03768330812454,3677,Glenwood Ave,40.72755146730012,-74.07106071710588,42185,Subscriber,1994,1,April,Wednesday
4981,2020-04-01 16:28:38.714,2020-04-01 17:51:39.926,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,42423,Subscriber,1954,1,April,Wednesday
2233,2020-04-01 16:34:42.123,2020-04-01 17:11:55.889,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3267,Morris Canal,40.7124188237569,-74.03852552175522,19976,Subscriber,1987,1,April,Wednesday
2184,2020-04-01 16:36:44.852,2020-04-01 17:13:09.679,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3192,Liberty Light Rail,40.711242299999995,-74.0557013,42124,Subscriber,1983,1,April,Wednesday
692,2020-04-01 16:39:42.504,2020-04-01 16:51:14.827,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3206,Hilltop,40.7311689,-74.0575736,42223,Subscriber,1977,2,April,Wednesday
278,2020-04-01 16:40:56.025,2020-04-01 16:45:34.514,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,42597,Subscriber,1963,1,April,Wednesday
1143,2020-04-01 16:41:59.878,2020-04-01 17:01:02.985,3187,Warren St,40.721123600000006,-74.03805095,3192,Liberty Light Rail,40.711242299999995,-74.0557013,42334,Customer,1969,0,April,Wednesday
436,2020-04-01 16:42:25.883,2020-04-01 16:49:42.275,3193,Lincoln Park,40.7246050998869,-74.07840594649316,3677,Glenwood Ave,40.72755146730012,-74.07106071710588,42497,Subscriber,1959,1,April,Wednesday
1758,2020-04-01 16:50:55.067,2020-04-01 17:20:13.863,3678,Fairmount Ave,40.72572613742557,-74.07195925712584,3678,Fairmount Ave,40.72572613742557,-74.07195925712584,42314,Subscriber,1974,1,April,Wednesday
1555,2020-04-01 16:53:46.627,2020-04-01 17:19:42.338,3193,Lincoln Park,40.7246050998869,-74.07840594649316,3193,Lincoln Park,40.7246050998869,-74.07840594649316,42550,Subscriber,1984,1,April,Wednesday
2215,2020-04-01 16:56:18.241,2020-04-01 17:33:13.839,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3192,Liberty Light Rail,40.711242299999995,-74.0557013,42459,Customer,1993,1,April,Wednesday
4322,2020-04-01 16:58:56.209,2020-04-01 18:10:58.357,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,3203,Hamilton Park,40.727595965999996,-74.044247311,42109,Subscriber,1984,1,April,Wednesday
508,2020-04-01 16:59:41.983,2020-04-01 17:08:10.711,3639,Harborside,40.71925170000001,-74.034234,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,42260,Subscriber,1989,1,April,Wednesday
1171,2020-04-01 17:01:52.255,2020-04-01 17:21:23.698,3279,Dixon Mills,40.72163014263835,-74.04996782541275,3279,Dixon Mills,40.72163014263835,-74.04996782541275,42600,Subscriber,1990,1,April,Wednesday
1749,2020-04-01 17:02:48.946,2020-04-01 17:31:57.956,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,42334,Customer,1969,0,April,Wednesday
156,2020-04-01 17:04:58.696,2020-04-01 17:07:35.017,3203,Hamilton Park,40.727595965999996,-74.044247311,3273,Manila & 1st,40.72165072487999,-74.04288411140442,42470,Subscriber,1989,1,April,Wednesday
1045,2020-04-01 17:09:11.949,2020-04-01 17:26:37.176,3679,Bergen Ave,40.72210378668603,-74.07145500183104,3202,Newport PATH,40.7272235,-74.03375890000001,42529,Subscriber,1986,1,April,Wednesday
320,2020-04-01 17:15:39.249,2020-04-01 17:20:59.630,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,42505,Subscriber,1965,1,April,Wednesday
1363,2020-04-01 17:16:20.152,2020-04-01 17:39:03.818,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3192,Liberty Light Rail,40.711242299999995,-74.0557013,42124,Subscriber,1983,1,April,Wednesday
526,2020-04-01 17:16:49.796,2020-04-01 17:25:36.594,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3192,Liberty Light Rail,40.711242299999995,-74.0557013,42395,Customer,1994,1,April,Wednesday
7322,2020-04-01 17:18:43.224,2020-04-01 19:20:45.949,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,42472,Customer,1992,1,April,Wednesday
2962,2020-04-01 17:18:58.460,2020-04-01 18:08:21.425,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131606,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131606,42388,Subscriber,1986,1,April,Wednesday
2234,2020-04-01 17:21:37.954,2020-04-01 17:58:52.250,3267,Morris Canal,40.7124188237569,-74.03852552175522,3192,Liberty Light Rail,40.711242299999995,-74.0557013,42278,Subscriber,1960,1,April,Wednesday
389,2020-04-01 17:22:03.879,2020-04-01 17:28:32.924,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3192,Liberty Light Rail,40.711242299999995,-74.0557013,42141,Subscriber,1982,1,April,Wednesday
199,2020-04-01 17:23:22.678,2020-04-01 17:26:42.433,3273,Manila & 1st,40.72165072487999,-74.04288411140442,3203,Hamilton Park,40.727595965999996,-74.044247311,42204,Subscriber,1989,1,April,Wednesday
663,2020-04-01 17:25:41.917,2020-04-01 17:36:44.946,3201,Dey St,40.737711,-74.066921,3193,Lincoln Park,40.7246050998869,-74.07840594649316,42200,Subscriber,1964,2,April,Wednesday
656,2020-04-01 17:27:57.634,2020-04-01 17:38:54.540,3206,Hilltop,40.7311689,-74.0575736,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,42123,Subscriber,1982,1,April,Wednesday
752,2020-04-01 17:32:39.234,2020-04-01 17:45:11.602,3194,McGinley Square,40.7253399253558,-74.06762212514876,3203,Hamilton Park,40.727595965999996,-74.044247311,42105,Customer,1969,0,April,Wednesday
429,2020-04-01 17:33:16.917,2020-04-01 17:40:26.452,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3187,Warren St,40.721123600000006,-74.03805095,42135,Customer,1969,0,April,Wednesday
956,2020-04-01 17:34:09.476,2020-04-01 17:50:06.180,3195,Sip Ave,40.73089709786179,-74.06391263008119,3191,Union St,40.71821129999999,-74.08363940000001,42146,Subscriber,1977,1,April,Wednesday
1065,2020-04-01 17:34:56.300,2020-04-01 17:52:42.053,3639,Harborside,40.71925170000001,-74.034234,3639,Harborside,40.71925170000001,-74.034234,42296,Subscriber,1987,1,April,Wednesday
943,2020-04-01 17:36:51.885,2020-04-01 17:52:35.090,3639,Harborside,40.71925170000001,-74.034234,3639,Harborside,40.71925170000001,-74.034234,42299,Customer,1969,0,April,Wednesday
818,2020-04-01 17:37:23.326,2020-04-01 17:51:02.261,3185,City Hall,40.717732500000004,-74.04384499999999,3209,Brunswick St,40.7241765,-74.05065640000001,42264,Subscriber,1988,2,April,Wednesday
799,2020-04-01 17:37:24.742,2020-04-01 17:50:44.432,3185,City Hall,40.717732500000004,-74.04384499999999,3209,Brunswick St,40.7241765,-74.05065640000001,42153,Subscriber,1984,1,April,Wednesday
236,2020-04-01 17:38:45.482,2020-04-01 17:42:41.951,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3267,Morris Canal,40.7124188237569,-74.03852552175522,42272,Subscriber,1967,1,April,Wednesday
875,2020-04-01 17:39:08.030,2020-04-01 17:53:43.547,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3205,JC Medical Center,40.71653978099194,-74.0496379137039,42635,Subscriber,1994,2,April,Wednesday
978,2020-04-01 17:42:18.013,2020-04-01 17:58:36.313,3678,Fairmount Ave,40.72572613742557,-74.07195925712584,3267,Morris Canal,40.7124188237569,-74.03852552175522,42314,Subscriber,1994,2,April,Wednesday
824,2020-04-01 17:45:09.526,2020-04-01 17:58:53.990,3481,York St,40.71649,-74.04105,3273,Manila & 1st,40.72165072487999,-74.04288411140442,42437,Subscriber,1954,2,April,Wednesday
1122,2020-04-01 17:45:36.299,2020-04-01 18:04:18.441,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,42334,Customer,1992,1,April,Wednesday
845,2020-04-01 17:46:32.777,2020-04-01 18:00:37.812,3191,Union St,40.71821129999999,-74.08363940000001,3193,Lincoln Park,40.7246050998869,-74.07840594649316,42494,Subscriber,1994,1,April,Wednesday
1520,2020-04-01 17:48:36.246,2020-04-01 18:13:57.242,3185,City Hall,40.717732500000004,-74.04384499999999,3203,Hamilton Park,40.727595965999996,-74.044247311,42205,Subscriber,1988,1,April,Wednesday
6132,2020-04-01 17:49:40.118,2020-04-01 19:31:52.152,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131606,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131606,42163,Customer,1992,1,April,Wednesday
265,2020-04-01 17:52:55.175,2020-04-01 17:57:20.976,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3273,Manila & 1st,40.72165072487999,-74.04288411140442,42566,Subscriber,1975,1,April,Wednesday
2634,2020-04-01 17:54:04.531,2020-04-01 18:37:58.809,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3192,Liberty Light Rail,40.711242299999995,-74.0557013,42635,Subscriber,1994,2,April,Wednesday
2174,2020-04-01 17:54:20.420,2020-04-01 18:30:35.264,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131606,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131606,42127,Subscriber,1994,1,April,Wednesday
379,2020-04-01 17:55:33.050,2020-04-01 18:01:52.117,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42505,Subscriber,1965,1,April,Wednesday
1030,2020-04-01 17:56:33.778,2020-04-01 18:13:44.648,3201,Dey St,40.737711,-74.066921,3192,Liberty Light Rail,40.711242299999995,-74.0557013,42193,Subscriber,1995,0,April,Wednesday
2525,2020-04-01 17:59:40.843,2020-04-01 18:41:45.997,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3267,Morris Canal,40.7124188237569,-74.03852552175522,42278,Subscriber,1960,1,April,Wednesday
1045,2020-04-01 18:01:47.069,2020-04-01 18:19:12.568,3677,Glenwood Ave,40.72755146730012,-74.07106071710588,3195,Sip Ave,40.73089709786179,-74.06391263008119,42185,Subscriber,1966,1,April,Wednesday
1296,2020-04-01 18:02:43.165,2020-04-01 18:24:19.351,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3281,Leonard Gordon Park,40.74590996631558,-74.05727148056029,42575,Customer,1992,1,April,Wednesday
1725,2020-04-01 18:04:51.681,2020-04-01 18:33:37.576,3481,York St,40.71649,-74.04105,3481,York St,40.71649,-74.04105,42282,Customer,1986,1,April,Wednesday
1112,2020-04-01 18:05:04.959,2020-04-01 18:23:37.498,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,3192,Liberty Light Rail,40.711242299999995,-74.0557013,42387,Subscriber,1952,1,April,Wednesday
1684,2020-04-01 18:05:44.997,2020-04-01 18:33:49.712,3481,York St,40.71649,-74.04105,3481,York St,40.71649,-74.04105,42191,Customer,1985,2,April,Wednesday
350,2020-04-01 18:06:47.196,2020-04-01 18:12:37.314,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3203,Hamilton Park,40.727595965999996,-74.044247311,42370,Subscriber,1970,2,April,Wednesday
354,2020-04-01 18:09:42.928,2020-04-01 18:15:37.210,3213,Van Vorst Park,40.71848892,-74.047726625,3192,Liberty Light Rail,40.711242299999995,-74.0557013,42438,Customer,1993,1,April,Wednesday
405,2020-04-01 18:12:47.606,2020-04-01 18:19:33.160,3679,Bergen Ave,40.72210378668603,-74.07145500183104,3195,Sip Ave,40.73089709786179,-74.06391263008119,42398,Subscriber,1964,1,April,Wednesday
1373,2020-04-01 18:13:19.211,2020-04-01 18:36:13.145,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131606,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131606,42209,Subscriber,1994,1,April,Wednesday
1380,2020-04-01 18:13:21.277,2020-04-01 18:36:21.789,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131606,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131606,42448,Subscriber,1995,2,April,Wednesday
5035,2020-04-01 18:14:09.834,2020-04-01 19:38:05.678,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3192,Liberty Light Rail,40.711242299999995,-74.0557013,42193,Subscriber,1995,0,April,Wednesday
841,2020-04-01 18:16:54.989,2020-04-01 18:30:56.125,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3639,Harborside,40.71925170000001,-74.034234,42108,Subscriber,1982,2,April,Wednesday
837,2020-04-01 18:16:55.175,2020-04-01 18:30:52.565,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3639,Harborside,40.71925170000001,-74.034234,42303,Subscriber,1982,1,April,Wednesday
2660,2020-04-01 18:19:13.331,2020-04-01 19:03:34.021,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,42166,Subscriber,1964,1,April,Wednesday
333,2020-04-01 18:23:21.962,2020-04-01 18:28:55.590,3195,Sip Ave,40.73089709786179,-74.06391263008119,3679,Bergen Ave,40.72210378668603,-74.07145500183104,42309,Subscriber,1986,1,April,Wednesday
822,2020-04-01 18:26:39.375,2020-04-01 18:40:21.787,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3192,Liberty Light Rail,40.711242299999995,-74.0557013,42387,Subscriber,1952,1,April,Wednesday
649,2020-04-01 18:26:52.141,2020-04-01 18:37:41.591,3193,Lincoln Park,40.7246050998869,-74.07840594649316,3191,Union St,40.71821129999999,-74.08363940000001,42494,Subscriber,1994,1,April,Wednesday
457,2020-04-01 18:29:57.282,2020-04-01 18:37:35.073,3206,Hilltop,40.7311689,-74.0575736,3639,Harborside,40.71925170000001,-74.034234,42110,Subscriber,1995,1,April,Wednesday
